treatment,sales,past_sales,female
0,0,0,1
0,0,7.07,0
0,0,2,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,6.67,0,0
0,8.74,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,3.21,0
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,1
1,3.23,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,10.04,0,1
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,1
0,0,7.84,0
1,0,0,0
0,0,0,1
0,0,7.28,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,13.11,0,0
1,14.32,0,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,11.75,0,1
0,0,0,1
1,0,0,0
1,0,6.65,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,11.09,0,0
0,0,0,1
0,0,0,0
0,0,5.02,0
1,0,0,0
1,0,0,0
0,0,0,1
1,8.33,0,0
0,4.7,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,8.05,0,0
1,6.76,0,1
1,0,8.49,1
1,0,0,0
0,0,0,1
0,0,4.2,0
0,0,0,0
0,0,3.49,0
0,0,0,0
0,5.38,0,0
0,13.68,10.04,0
1,0,0,1
1,0,8.06,0
0,0,0,0
1,0,2.03,0
1,0,0,1
0,0,0,0
1,11.48,0,1
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
0,0,3.8,0
0,0,0,1
0,0,0,1
1,4.65,0,1
0,0,0,0
0,5.21,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,11.23,1
1,0,6.34,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,1.84,0
0,3.59,0,0
0,0,0,0
0,0,0,0
0,11.6,0,1
1,0,11.17,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,19.78,8.44,0
1,0,0,0
0,0,0,1
1,0,0,0
0,4.85,0,0
0,5.89,0,0
0,0,0,1
1,0,8.05,0
0,0,0,0
0,5.35,0,0
1,14.82,0,1
0,0,5.84,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,1
1,0,0,1
0,0,3.17,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,1
1,0,1.57,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,6.34,0,1
0,6.63,0,0
1,0,0,0
1,0,0,1
1,0,1.43,0
1,0,2.89,1
1,0,0,0
0,9.71,0,0
0,8.55,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,4.82,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,2.51,1
0,0,0,1
1,0,0,1
0,0,0,1
0,0,0,1
0,3.32,0,1
1,0,0,1
0,3.14,0,0
1,0,5.97,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,1.88,0
1,0,0,0
1,0,0,0
1,0,0,0
1,2.24,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,6.76,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,8.78,0,0
0,0,0,1
1,6.91,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
0,0,6.28,1
1,0,0,1
1,0,0,1
1,0,4.83,0
1,9.07,2.48,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,4.63,0,0
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,4.09,0,1
0,0,0,1
0,0,0,0
1,11.61,4.21,0
0,0,0,1
0,0,0,0
1,13.48,1.65,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,7.56,0,1
0,3.2,0,1
0,0,0,1
1,4.35,0,1
0,3.47,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,7.09,0,1
0,0,4.47,0
0,0,0,0
0,0,0,0
0,4.37,0,0
1,0,0,0
0,0,0,1
0,0,0,1
1,2.88,0,0
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,1
0,5.44,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,9.35,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,11.83,6.69,0
1,0,0,0
0,0,0,1
0,3.48,0,1
0,5.84,0,0
0,0,0,1
1,8.04,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,5.62,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,8.06,1
1,3.67,0,0
0,10.33,0,0
0,0,0,1
0,2.45,0,0
1,0,0,1
0,0,0,1
1,8.14,0,0
1,0,0,0
1,0,0,1
1,0,0,1
1,0,11.77,0
1,0,0,0
1,0,0,1
0,3.11,0,1
0,0,0,1
1,0,0,0
0,0,0,0
0,3.79,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
1,0,5.76,0
0,0,2.33,0
0,0,0,1
1,0,0,1
1,8.27,0,0
1,0,0,1
0,0,0,0
0,9.09,0,0
1,0,0,1
0,0,7.26,1
0,0,1.98,0
1,0,0,0
1,0,0,0
0,4.7,0,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,12.53,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,2.01,0
1,0,0,0
1,0,9.66,1
1,0,0,0
0,0,0,0
1,0,5.32,0
1,0,5.38,0
0,0,0,1
1,0,0,0
1,0,3.53,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,9.03,1
1,0,0,0
1,4.71,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,5.08,0
0,0,0,0
1,6.23,0,0
0,0,0,0
1,0,0,1
1,0,0,1
0,6.92,0,1
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,1
0,0,5.16,0
1,5.58,0,0
1,0,0,1
0,0,0,0
1,0,5.07,1
1,0,0,0
0,11.71,0,1
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,1
1,0,9.19,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,5.42,0
1,0,2.48,0
0,0,0,0
1,4.96,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
1,0,8.27,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,8.56,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,5.92,0
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
1,8.62,0,0
0,0,0,1
0,0,7.18,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,3.81,0
1,0,0,1
1,10.09,0,1
1,3.12,0,1
0,10.62,0,1
1,4.34,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
0,3.68,1.88,1
0,0,0,1
0,0,0,1
0,0,4.53,0
1,0,0,1
1,0,3.82,1
0,0,0,1
0,0,11.89,1
1,0,0,1
1,0,0,1
0,0,0,0
0,12.23,7.23,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,14.77,0,0
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
1,7.92,0,1
1,4.99,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,3.71,0,0
0,0,0,1
1,5.73,0,1
0,0,0,1
1,18.01,0,1
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,1
0,6.11,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,1.95,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,4.29,0
0,0,0,1
0,0,0,0
0,0,0,0
1,12.22,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,6.23,0,1
1,0,0,1
1,0,0,1
0,0,0,0
1,0,3.94,0
0,0,0,1
1,0,0,0
1,0,0,1
0,0,4.75,1
1,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
0,3.96,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,9.56,3.65,0
1,12.1,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,3.68,0,1
0,0,2.81,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,7.75,0
0,0,1.45,1
1,0,0,0
0,3.82,0,0
0,0,0,0
0,0,0,1
0,3.53,0,1
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,6.19,0,0
1,4,0,1
1,0,0,1
1,0,0,1
1,4.76,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,11.37,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,14.73,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,0
1,0,3.81,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,1.63,1
1,0,0,0
1,0,0,1
0,0,0,0
0,3.79,0,0
1,0,0,0
0,3.22,0,1
0,0,0,0
1,0,0,1
0,0,0,0
1,4.77,0,0
1,0,0,0
1,0,0,0
1,3.56,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,5.57,0
1,0,0,0
1,0,0,0
1,0,0,1
1,7.19,0,0
0,0,0,0
1,0,0,1
0,0,0,1
0,0,0,1
0,8.94,0,0
0,0,0,0
0,6.94,4.08,0
1,0,0,0
1,0,0,0
0,9.07,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,2.78,0
0,0,3.14,1
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,6.59,1
0,0,0,1
0,0,0,0
1,0,5.56,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,2.64,0
1,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
0,6.99,0,0
1,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
0,6.19,0,0
1,4.18,0,0
1,0,0,1
0,0,0,0
0,1.82,0,0
1,0,0,0
0,15.32,2.9,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,6,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,4.68,2.25,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,3.72,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
1,0,4.68,0
1,0,0,1
0,0,4.26,1
0,26.18,0,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,1
0,8.72,0,1
0,0,0,0
0,0,0,0
1,4.74,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,5.39,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,4.4,1
1,0,0,0
1,7.1,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,6.72,1
1,0,4.2,0
0,0,0,0
0,0,3.22,0
1,0,0,1
0,0,0,0
0,0,9.3,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
0,0,0,0
1,7.96,0,1
0,0,6.73,0
0,0,0,1
1,4.82,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,4.94,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,20.51,0,1
1,0,3.2,0
1,0,4.94,0
0,0,3.22,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,2.94,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,1
0,2.79,0,0
0,0,0,1
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,4.57,0,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,3.32,0
1,0,0,0
1,0,0,1
0,6.01,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,12.36,0,0
0,0,3.23,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,3.45,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,2.66,1
1,0,0,0
1,0,0,0
0,0,0,1
0,19.01,3.7,0
0,0,5.35,1
1,12.78,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,6.51,0,1
1,18.99,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
1,0,2.44,1
1,7.87,0,0
0,0,4.4,0
0,0,3.06,1
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,5.32,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
1,0,8.09,0
1,0,0,1
1,6.8,0,0
0,0,0,0
0,0,0,1
1,0,2.42,1
0,0,7.1,0
0,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
1,0,0,1
0,3.09,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,14.47,3.57,1
1,0,0,1
1,0,7.84,1
0,0,0,0
0,7.28,0,0
1,0,0,1
0,9.88,4.2,1
1,0,0,1
1,9.09,0,0
0,4.37,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,4.87,0,0
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
1,11.26,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
0,2.76,0,1
0,0,0,1
1,0,0,1
0,7.34,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,3.68,0
1,0,1.42,1
1,0,0,1
0,2.09,3.55,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,8.96,1
1,0,0,1
0,0,2.59,0
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
1,0,2.59,1
1,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
0,3.26,0,0
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,1
0,0,6.49,0
1,0,0,0
1,4.18,7.03,0
1,0,0,0
1,0,6.14,1
0,0,0,0
0,6.06,0,0
1,0,0,1
0,2.76,0,0
0,0,2.85,0
0,6.52,0,0
0,0,0,1
0,0,6.38,1
0,0,0,1
0,0,0,0
1,4.15,0,1
1,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,2.03,0,0
0,0,0,1
0,0,5.06,0
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,6.22,0,0
0,4.85,0,0
0,0,11.66,1
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,11.12,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,0,0,0
1,0,2.39,1
0,0,0,0
1,0,0,1
1,7.72,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,4.56,5.51,0
0,0,0,1
0,10.25,0,0
1,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
1,7.37,0,0
0,0,0,1
1,0,0,0
1,7.62,0,0
1,6.57,0,0
0,0,4.88,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
0,8.36,0,1
0,0,0,1
1,8.98,2.17,1
1,0,0,0
0,0,2.68,0
1,0,0,0
0,0,0,1
1,8.81,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,2.27,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,2.73,3.15,0
1,0,0,0
0,0,0,0
0,0,0,0
0,5.72,0,1
0,0,0,1
0,0,0,0
0,8.98,0,1
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,8.33,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,7.18,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,5.23,0,0
0,0,0,1
0,7.49,0,0
0,0,0,0
1,0,0,0
1,0,1.34,1
0,0,0,1
0,0,0,1
0,0,0,0
1,0,9.71,1
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,1
0,0,4.49,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
1,9.27,5.6,1
1,0,0,0
1,0,0,0
0,0,9.26,0
0,0,0,0
0,0,0,0
0,0,3.36,1
0,0,0,0
0,20.25,0,1
0,3.29,0,1
0,0,0,0
0,0,0,0
1,0,0,1
1,0,0,1
1,0,9.86,0
0,0,0,1
1,4.49,0,0
1,0,0,0
1,0,0,0
1,7.45,0,0
1,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,5.63,0,0
0,0,0,1
0,4.53,4.6,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,1.12,0
0,4.01,0,1
1,0,0,0
0,10.13,3.63,1
1,0,0,0
0,0,0,1
0,0,5.6,0
0,0,2.55,0
0,0,3.42,0
0,0,0,1
1,0,0,0
0,8.09,0,0
0,0,0,1
0,0,6.56,0
1,9.8,10.18,0
0,0,0,0
1,4.34,0,0
0,0,0,0
1,0,0,0
0,17.14,0,0
0,0,0,0
1,6.62,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,1
1,0,3.08,1
0,0,0,0
1,4.31,0,1
0,7.03,0,1
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
1,10.66,0,1
1,0,0,0
0,0,0,1
1,4.29,5.61,0
0,0,0,1
1,0,3.56,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,0,0
0,0,8.67,0
1,4.93,0,0
1,0,0,1
1,5.18,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,1.8,0
0,0,0,1
0,0,0,1
1,0,0,1
0,0,0,0
0,3.2,0,0
0,0,0,1
0,0,0,0
1,0,0,0
0,0,2.25,0
1,0,0,0
1,0,0,1
1,0,0,1
0,0,3.04,1
1,0,0,1
1,0,0,1
1,0,0,1
1,4.1,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,1
0,4.74,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,4.93,0,0
0,13.63,0,1
1,0,0,1
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,1
1,0,3.58,1
0,0,0,1
1,6.86,6.62,0
1,0,0,0
1,0,5.76,1
1,0,0,1
0,0,0,0
1,0,5.79,1
1,0,0,0
1,0,6.19,0
0,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
1,3.86,0,0
1,0,1.68,0
1,0,0,0
1,0,0,1
0,0,0,1
0,0,3.17,0
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,5.35,0
1,6.52,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,9.89,0
1,0,0,1
0,0,3.34,1
0,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,5.86,0,0
0,3.18,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,0,1.83,0
1,0,0,0
1,0,4.68,0
1,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
1,0,0,1
1,0,0,1
1,0,0,1
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,1
1,0,0,1
1,9.28,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,0
1,0,0,1
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,1
0,0,0,0
0,0,4.76,0
1,0,0,0
1,0,0,0
1,9.05,0,1
1,8.31,0,0
1,0,0,1
1,0,0,0
0,4.38,0,0
1,0,0,0
0,0,0,1
0,0,4,1
0,0,0,1
0,0,0,0
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,6.56,0,1
0,0,0,1
0,0,0,1
1,0,0,0
1,0,0,1
1,0,3.49,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,9.55,0
0,0,0,1
0,0,0,0
1,0,10.49,1
0,0,0,0
1,0,4.23,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
0,0,0,0
0,0,0,0
1,0,0,0
0,0,0,1
1,0,0,0
0,4.25,3.92,0
0,0,0,0
1,0,4.04,0
0,0,0,0
0,0,0,0
0,0,3.39,0
1,0,0,0
1,0,0,0
1,0,0,0
0,0,0,0
0,0,4.4,0
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,0
1,0,0,1
1,0,0,1
0,0,0,1
1,0,0,0
0,0,0,0
1,0,0,1
0,0,0,1
1,0,0,0
1,0,0,0
0,0,0,0
0,0,0,1
1,0,0,1
0,0,0,0
1,0,0,0
0,0,0,0
1,0,0,1
1,0,0,0
1,0,11.74,1
1,0,0,1
0,0,0,0
1,0,0,1
1,0,0,0
0,0,0,1
0,0,0,1
1,0,0,0
1,7.95,0,0
1,0,0,0
0,0,0,0
1,0,0,0
1,0,0,1
0,0,2.35,0
0,0,4.5,0
0,13.84,0,0
0,0,0,1
1,0,0,0
0,0,0,0
0,0,0,0
0,0,0,1
0,0,0,1
1,0,6.74,0
1,0,0,0
0,3.45,0,1
1,4.96,4.15,0
0,0,4.49,0
0,0,2.14,1
1,0,0,0
0,0,0,0
0,5.93,5.2,0
1,0,0,0
1,0,0,0
0,0,0,1
1,0,6.76,0
0,0,0,1
1,0,0,1
0,0,4.52,1
1,0,0,0
0,0,0,1
1,0,0,0
0,14.98,0,0
1,0,0,0
0,0,3.25,1
0,0,0,0
0,0,0,1
0,0,0,1
1,0,0,1
1,8.36,0,0
